Strategy,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,PositionStatus,Pnl,ExitType
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-07 11:35:00,2024-11-07 15:11:00,MCX COPPER,834.3,839.55,7500,1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-07 19:25:00,2024-11-07 20:52:00,MCX COPPER,848.0,849.25,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-08 18:15:00,2024-11-08 23:00:00,MCX COPPER,837.35,833.45,7500,-1,29250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-13 11:30:00,2024-11-13 19:24:00,MCX COPPER,803.25,807.25,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-14 19:35:00,2024-11-14 20:17:00,MCX COPPER,794.6,795.85,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-15 17:35:00,2024-11-15 18:49:00,MCX COPPER,809.0,805.0,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-15 21:20:00,2024-11-15 22:18:00,MCX COPPER,802.55,799.3,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-18 12:36:00,2024-11-18 20:18:00,MCX COPPER,798.1,798.35,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-18 20:20:00,2024-11-18 21:59:00,MCX COPPER,798.4,802.65,7500,1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-18 22:00:00,2024-11-18 23:00:00,MCX COPPER,802.9,804.6,7500,1,12750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-19 22:05:00,2024-11-19 23:00:00,MCX COPPER,809.6,811.85,7500,1,16875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-21 17:10:00,2024-11-21 22:15:00,MCX COPPER,828.3,824.3,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-21 22:50:00,2024-11-21 23:00:00,MCX COPPER,824.8,823.4,7500,-1,10500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-22 09:40:00,2024-11-22 10:34:00,MCX COPPER,823.55,827.55,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-22 12:55:00,2024-11-22 15:03:00,MCX COPPER,827.4,820.15,7500,-1,54375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-25 20:45:00,2024-11-25 23:00:00,MCX COPPER,809.25,807.45,7500,-1,13500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-27 11:30:00,2024-11-27 13:30:00,MCX COPPER,808.45,808.7,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-27 19:00:00,2024-11-27 23:00:00,MCX COPPER,807.85,808.2,7500,-1,-2625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-29 22:11:00,2024-11-29 23:00:00,MCX COPPER,808.5,808.65,7500,-1,-1125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-02 20:05:00,2024-12-02 23:00:00,MCX COPPER,809.5,809.25,7500,1,-1875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-03 18:45:00,2024-12-03 19:12:00,MCX COPPER,816.65,820.65,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-03 19:45:00,2024-12-03 23:00:00,MCX COPPER,824.0,822.75,7500,1,-9375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-05 15:10:00,2024-12-05 18:30:00,MCX COPPER,825.45,823.2,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-06 09:40:00,2024-12-06 17:12:00,MCX COPPER,824.85,825.1,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-06 21:25:00,2024-12-06 23:00:00,MCX COPPER,821.0,822.95,7500,-1,-14625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-09 13:40:00,2024-12-09 14:04:00,MCX COPPER,830.0,830.25,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-09 19:35:00,2024-12-09 23:02:00,MCX COPPER,831.75,831.6,7500,1,-1125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-10 17:50:00,2024-12-10 21:25:00,MCX COPPER,828.35,829.6,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-11 18:00:00,2024-12-11 19:23:00,MCX COPPER,829.0,829.25,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-11 21:25:00,2024-12-11 23:00:00,MCX COPPER,828.8,829.6,7500,-1,-6000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-12 13:00:00,2024-12-12 14:37:00,MCX COPPER,834.5,830.5,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-12 18:55:00,2024-12-12 20:30:00,MCX COPPER,827.15,823.9,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-13 17:40:00,2024-12-13 23:01:00,MCX COPPER,820.25,814.15,7500,-1,45750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-16 12:05:00,2024-12-16 19:18:00,MCX COPPER,812.15,816.4,7500,1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-17 18:50:00,2024-12-17 23:00:00,MCX COPPER,808.1,806.05,7500,1,-15375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-18 09:05:00,2024-12-18 13:27:00,MCX COPPER,804.3,804.55,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-18 21:05:00,2024-12-18 23:00:00,MCX COPPER,808.4,809.3,7500,-1,-6750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-20 13:30:00,2024-12-20 15:41:00,MCX COPPER,797.4,795.15,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-20 17:00:00,2024-12-20 21:01:00,MCX COPPER,791.3,795.3,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-20 21:40:00,2024-12-20 23:00:00,MCX COPPER,795.25,797.45,7500,1,16500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-23 09:20:00,2024-12-23 10:58:00,MCX COPPER,799.1,801.35,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-23 21:00:00,2024-12-23 23:00:00,MCX COPPER,793.25,792.65,7500,-1,4500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-24 11:35:00,2024-12-24 17:18:00,MCX COPPER,796.1,801.35,7500,1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-30 19:45:00,2024-12-30 23:00:00,MCX COPPER,803.25,802.2,7500,-1,7875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-31 11:05:00,2024-12-31 14:18:00,MCX COPPER,801.95,797.95,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-12-31 19:00:00,2024-12-31 20:05:00,MCX COPPER,793.85,792.6,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-01 16:40:00,2025-01-01 16:59:00,MCX COPPER,793.7,794.0,7500,1,2250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-02 19:25:00,2025-01-02 23:00:00,MCX COPPER,793.7,795.65,7500,-1,-14625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-03 19:45:00,2025-01-03 23:00:00,MCX COPPER,799.4,801.8,7500,1,18000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-06 19:10:00,2025-01-06 19:46:00,MCX COPPER,815.45,811.45,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-07 10:55:00,2025-01-07 12:48:00,MCX COPPER,812.15,816.15,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-08 12:30:00,2025-01-08 15:25:00,MCX COPPER,819.1,820.35,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-10 14:25:00,2025-01-10 19:00:00,MCX COPPER,826.5,826.75,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-10 19:05:00,2025-01-10 20:08:00,MCX COPPER,824.1,827.35,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-10 21:30:00,2025-01-10 23:00:00,MCX COPPER,826.4,825.75,7500,-1,4875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-13 13:55:00,2025-01-13 18:40:00,MCX COPPER,830.0,826.0,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-14 14:10:00,2025-01-14 17:07:00,MCX COPPER,828.7,828.95,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-15 18:56:00,2025-01-15 23:00:00,MCX COPPER,826.9,832.1,7500,1,39000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-17 14:30:00,2025-01-17 18:33:00,MCX COPPER,839.0,835.0,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-17 20:00:00,2025-01-17 23:00:00,MCX COPPER,830.75,832.0,7500,-1,-9375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-21 19:05:00,2025-01-21 23:00:00,MCX COPPER,832.5,833.1,7500,1,4500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-22 13:55:00,2025-01-22 23:02:00,MCX COPPER,830.75,831.3,7500,-1,-4125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-23 14:10:00,2025-01-23 23:01:00,MCX COPPER,827.25,832.65,7500,1,40500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-24 09:32:00,2025-01-24 12:27:00,MCX COPPER,836.7,841.95,7500,1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-24 20:00:00,2025-01-24 23:00:00,MCX COPPER,841.75,842.5,7500,-1,-5625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-27 17:50:00,2025-01-27 21:25:00,MCX COPPER,832.15,828.15,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-28 11:15:00,2025-01-28 23:00:00,MCX COPPER,828.2,826.0,7500,1,-16500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-29 09:35:00,2025-01-29 15:16:00,MCX COPPER,823.75,822.5,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-29 17:40:00,2025-01-29 18:47:00,MCX COPPER,824.6,825.85,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-01-31 12:20:00,2025-01-31 20:43:00,MCX COPPER,829.75,829.5,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-03 11:36:00,2025-02-03 14:33:00,MCX COPPER,822.8,826.8,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-05 09:30:00,2025-02-05 16:24:00,MCX COPPER,841.1,842.35,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-05 16:55:00,2025-02-05 19:50:00,MCX COPPER,841.9,841.65,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-06 15:45:00,2025-02-06 21:22:00,MCX COPPER,857.6,853.35,7500,-1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-10 13:20:00,2025-02-10 21:07:00,MCX COPPER,863.7,867.7,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-11 09:05:00,2025-02-11 09:48:00,MCX COPPER,864.2,860.2,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-12 21:55:00,2025-02-12 23:00:00,MCX COPPER,861.15,864.2,7500,1,22875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-14 19:55:00,2025-02-14 21:11:00,MCX COPPER,872.3,865.05,7500,-1,54375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-18 19:10:00,2025-02-18 21:37:00,MCX COPPER,862.65,862.4,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-19 16:15:00,2025-02-19 17:30:00,MCX COPPER,874.25,870.25,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-19 17:55:00,2025-02-19 21:04:00,MCX COPPER,871.3,869.05,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-20 09:41:00,2025-02-20 23:00:00,MCX COPPER,871.65,869.4,7500,1,-16875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-21 12:25:00,2025-02-21 14:30:00,MCX COPPER,866.1,864.85,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-24 18:10:00,2025-02-24 21:27:00,MCX COPPER,866.45,864.2,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-25 19:00:00,2025-02-25 20:41:00,MCX COPPER,869.25,865.25,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-27 19:25:00,2025-02-27 20:05:00,MCX COPPER,865.5,865.75,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-27 21:45:00,2025-02-27 23:00:00,MCX COPPER,863.25,864.55,7500,-1,-9750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-02-28 20:41:00,2025-02-28 23:00:00,MCX COPPER,860.65,861.3,7500,-1,-4875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-03 09:40:00,2025-03-03 13:31:00,MCX COPPER,864.4,860.4,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-03 16:30:00,2025-03-03 20:32:00,MCX COPPER,863.0,866.25,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-04 14:21:00,2025-03-04 20:07:00,MCX COPPER,863.0,863.25,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-05 09:31:00,2025-03-05 13:13:00,MCX COPPER,864.1,874.35,7500,1,76875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-05 16:15:00,2025-03-05 21:19:00,MCX COPPER,877.7,877.95,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-05 22:35:00,2025-03-05 23:00:00,MCX COPPER,880.35,880.6,7500,1,1875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-06 11:40:00,2025-03-06 19:46:00,MCX COPPER,883.0,887.0,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-06 22:30:00,2025-03-06 23:00:00,MCX COPPER,892.1,890.5,7500,1,-12000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-07 18:50:00,2025-03-07 19:49:00,MCX COPPER,885.5,884.25,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-07 23:00:00,2025-03-07 23:00:00,MCX COPPER,881.45,881.45,7500,-1,-0.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-10 13:35:00,2025-03-10 14:45:00,MCX COPPER,880.2,877.95,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-11 19:55:00,2025-03-11 23:00:00,MCX COPPER,885.85,887.8,7500,1,14625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-12 11:55:00,2025-03-12 15:30:00,MCX COPPER,893.75,894.0,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-12 20:25:00,2025-03-12 23:00:00,MCX COPPER,896.8,898.5,7500,-1,-12750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-17 12:45:00,2025-03-17 17:46:00,MCX COPPER,900.0,900.25,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-17 20:25:00,2025-03-17 23:00:00,MCX COPPER,901.0,905.4,7500,1,33000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-18 17:25:00,2025-03-18 19:10:00,MCX COPPER,903.7,904.95,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-20 19:10:00,2025-03-20 23:00:00,MCX COPPER,907.45,907.3,7500,-1,1125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-21 11:30:00,2025-03-21 17:40:00,MCX COPPER,903.8,899.55,7500,-1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-24 10:40:00,2025-03-24 14:08:00,MCX COPPER,905.25,910.5,7500,1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-24 16:36:00,2025-03-24 20:04:00,MCX COPPER,911.75,907.75,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-25 11:30:00,2025-03-25 23:00:00,MCX COPPER,908.7,916.9,7500,1,61500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-26 14:05:00,2025-03-26 15:09:00,MCX COPPER,911.6,911.35,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-27 14:20:00,2025-03-27 15:31:00,MCX COPPER,905.4,904.15,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-27 22:10:00,2025-03-27 23:00:00,MCX COPPER,900.8,901.4,7500,1,4500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-03-28 21:35:00,2025-03-28 23:00:00,MCX COPPER,899.8,898.05,7500,-1,13125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-01 15:30:00,2025-04-01 20:14:00,MCX COPPER,895.55,894.3,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-02 22:35:00,2025-04-02 23:01:00,MCX COPPER,890.9,890.6,7500,-1,2250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-03 13:00:00,2025-04-03 13:16:00,MCX COPPER,877.5,877.25,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-03 14:30:00,2025-04-03 16:29:00,MCX COPPER,879.35,875.35,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-03 18:50:00,2025-04-03 19:47:00,MCX COPPER,870.2,869.95,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-03 20:35:00,2025-04-03 22:09:00,MCX COPPER,870.85,866.85,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-03 22:40:00,2025-04-03 23:02:00,MCX COPPER,866.3,866.15,7500,-1,1125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-04 09:45:00,2025-04-04 14:39:00,MCX COPPER,855.2,843.95,7500,-1,84375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-04 18:05:00,2025-04-04 18:10:00,MCX COPPER,824.0,820.75,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-07 09:25:00,2025-04-07 09:31:00,MCX COPPER,812.35,815.6,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-07 13:20:00,2025-04-07 13:34:00,MCX COPPER,798.95,798.7,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-08 09:35:00,2025-04-08 10:59:00,MCX COPPER,812.7,808.7,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-08 17:40:00,2025-04-08 19:26:00,MCX COPPER,814.95,810.95,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-09 17:00:00,2025-04-09 17:18:00,MCX COPPER,802.35,800.1,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-09 18:20:00,2025-04-09 18:49:00,MCX COPPER,798.35,802.35,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-11 09:10:00,2025-04-11 09:42:00,MCX COPPER,825.6,827.85,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-11 13:20:00,2025-04-11 13:30:00,MCX COPPER,838.1,834.1,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-11 17:25:00,2025-04-11 21:17:00,MCX COPPER,835.95,839.95,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-16 09:35:00,2025-04-16 11:51:00,MCX COPPER,833.7,831.45,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-17 12:20:00,2025-04-17 12:49:00,MCX COPPER,838.0,837.75,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-17 22:50:00,2025-04-17 23:00:00,MCX COPPER,844.0,844.3,7500,1,2250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-21 21:10:00,2025-04-21 23:00:00,MCX COPPER,849.45,843.4,7500,-1,45375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-23 18:21:00,2025-04-23 19:53:00,MCX COPPER,856.25,855.0,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-24 20:40:00,2025-04-24 23:00:00,MCX COPPER,852.05,854.0,7500,1,14625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-25 20:35:00,2025-04-25 23:01:00,MCX COPPER,847.5,849.75,7500,-1,-16875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-29 15:30:00,2025-04-29 20:00:00,MCX COPPER,858.7,854.7,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-04-30 18:15:00,2025-04-30 18:41:00,MCX COPPER,824.0,823.75,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-01 17:21:00,2025-05-01 18:32:00,MCX COPPER,825.3,826.55,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-02 14:00:00,2025-05-02 14:37:00,MCX COPPER,837.35,837.6,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-02 21:20:00,2025-05-02 23:00:00,MCX COPPER,840.4,842.25,7500,-1,-13875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-06 18:05:00,2025-05-06 21:25:00,MCX COPPER,847.0,850.25,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-07 09:35:00,2025-05-07 13:16:00,MCX COPPER,848.0,852.0,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-07 16:30:00,2025-05-07 21:04:00,MCX COPPER,848.0,845.75,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-08 09:31:00,2025-05-08 11:55:00,MCX COPPER,847.5,843.5,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-09 09:35:00,2025-05-09 13:02:00,MCX COPPER,850.35,848.1,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-09 13:35:00,2025-05-09 19:50:00,MCX COPPER,849.4,852.65,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-12 10:35:00,2025-05-12 12:30:00,MCX COPPER,850.3,854.3,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-12 20:30:00,2025-05-12 22:13:00,MCX COPPER,851.4,851.15,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-15 16:00:00,2025-05-15 17:37:00,MCX COPPER,855.55,855.8,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-15 19:05:00,2025-05-15 23:00:00,MCX COPPER,857.0,862.0,7500,1,37500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-16 11:50:00,2025-05-16 15:52:00,MCX COPPER,861.25,856.0,7500,-1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-16 18:05:00,2025-05-16 23:00:00,MCX COPPER,854.0,852.35,7500,-1,12375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-20 10:40:00,2025-05-20 13:30:00,MCX COPPER,853.25,852.0,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-21 11:40:00,2025-05-21 23:00:00,MCX COPPER,861.1,857.1,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-23 17:50:00,2025-05-23 19:44:00,MCX COPPER,853.9,857.9,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-26 18:30:00,2025-05-26 23:00:00,MCX COPPER,865.95,866.05,7500,-1,-750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-27 09:05:00,2025-05-27 14:04:00,MCX COPPER,864.0,864.25,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-27 19:45:00,2025-05-27 23:00:00,MCX COPPER,866.25,864.1,7500,-1,16125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-28 13:05:00,2025-05-28 21:02:00,MCX COPPER,865.9,861.9,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-28 21:20:00,2025-05-28 23:00:00,MCX COPPER,862.3,862.5,7500,-1,-1500.0,TimeExit
